what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1377575135577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377575137547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575147683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575149673
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377575164850
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575187240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575191097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575206123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575233277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575239449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377575245475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575250054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575253626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575257283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575264005
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1377575266964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377575303534
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1377575307744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377575308592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377575314163
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1377575328174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1377575328410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377575329081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1377575331009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1377575331698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575350088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575352648
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377575354416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575355266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575364521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575438395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575449658
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575451749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575459098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575466523
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1377575469331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575470666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575489075
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575497434
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1377575500110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1377575507565
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575516487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575519365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575575155
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1377575578733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575587662
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1377575592288
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1377575593103
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1377575593625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575597366
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1377575597428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1377575597428
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575597444
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575597667
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575597995
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575598121
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575598838
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1377575598916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575612199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1377575642348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1377575642365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1377575642365
